-118.28700534659625,34.021161747970289
-118.28700507059969,34.021125749114283
-118.28700424265148,34.021089757122027
-118.28700286287584,34.021053778856277
-118.28700093147988,34.0210178211778
-118.28699844875348,34.020981890944377
-118.28699541506926,34.020945995009811
-118.28699183088254,34.020910140222938
-118.28698769673129,34.020874333426612
-118.286983013236,34.020838581456744
-118.28697778109965,34.020802891141294
-118.2869720011076,34.020767269299277
-118.2869656741274,34.020731722739797
-118.28695880110878,34.020696258261012
-118.28695138308343,34.020660882649217
-118.28694342116491,34.020625602677804
-118.28693491654839,34.020590425106285
-118.28692587051063,34.02055535667936
-118.28691628440966,34.020520404125882
-118.28690615968465,34.020485574157895
-118.28689549785568,34.020450873469699
-118.28688430052355,34.020416308736827
-118.28687256936952,34.020381886615112
-118.28686030615505,34.020347613739709
-118.28684751272162,34.020313496724121
-118.28683419099038,34.020279542159265
-118.28682034296192,34.02024575661251
-118.28680597071597,34.020212146626712
-118.28679107641112,34.020178718719258
-118.28677566228447,34.020145479381156
-118.28675973065134,34.020112435076065
-118.28674328390491,34.020079592239362
-118.2867263245159,34.020046957277209
-118.2867088550322,34.02001453656564
-118.28669087807852,34.019982336449608
-118.28667239635597,34.019950363242074
-118.28665341264171,34.01991862322312
-118.28663392978856,34.019887122638998
-118.28661395072453,34.019855867701239
-118.28659347845246,34.01982486458575
-118.28657251604955,34.019794119431936
-118.28655106666692,34.019763638341786
-118.28652913352919,34.019733427378995
-118.28650671993395,34.019703492568077
-118.28648382925137,34.019673839893514
-118.28646046492362,34.019644475298868
-118.28643663046446,34.019615404685908
-118.28641232945868,34.019586633913789
-118.2863875655616,34.01955816879817
-118.28636234249851,34.019530015110384
-118.28633666406421,34.019502178576587
-118.28631053412239,34.019474664876959
-118.28628395660512,34.019447479644832
-118.28625693551223,34.019420628465909
-118.28622947491078,34.019394116877436
-118.2862015789345,34.019367950367418
-118.28617325178307,34.019342134373794
-118.28614449772168,34.019316674283651
-118.28611532108029,34.019291575432476
-118.28608572625305,34.019266843103338
-118.28605571769768,34.019242482526138
-118.28602529993481,34.01921849887686
-118.28599447754732,34.019194897276805
-118.28596325517971,34.01917168279185
-118.28593163753737,34.019148860431706
-118.28589962938599,34.019126435149204
-118.28586723555082,34.019104411839571
-118.28583446091594,34.019082795339706
-118.28580131042364,34.019061590427498
-118.2857677890736,34.019040801821099
-118.28573390192233,34.019020434178273
-118.28569965408225,34.019000492095707
-118.28566505072111,34.018980980108324
-118.28563009706112,34.018961902688659
-118.28559479837831,34.018943264246168
-118.28555916000171,34.018925069126624
-118.28552318731255,34.018907321611444
-118.28548688574357,34.018890025917116
-118.28545026077815,34.018873186194533
-118.2854133179496,34.018856806528433
-118.28537606284027,34.018840890936772
-118.28533850108086,34.018825443370154
-118.28530063834947,34.018810467711262
-118.28526248037092,34.018795967774267
-118.28522403291582,34.018781947304298
-118.28518530179979,34.018768409976893
-118.28514629288262,34.018755359397446
-118.2851070120674,34.018742799100686
-118.28506746529969,34.018730732550182
-118.28502765856666,34.018719163137824
-118.2849875978962,34.018708094183303
-118.28494728935611,34.018697528933679
-118.28490673905316,34.01868747056286
-118.28486595313224,34.018677922171157
-118.2848249377755,34.018668886784845
-118.28478369920137,34.018660367355686
-118.2847422436638,34.018652366760527
-118.28470057745122,34.018644887800868
-118.28465870688574,34.018637933202456
-118.28461663832216,34.018631505614884
-118.2845743781471,34.018625607611192
-118.28453193277807,34.018620241687508
-118.28448930866253,34.018615410262676
-118.28444651227699,34.018611115677885
-118.28440355012603,34.018607360196363
-118.28436042874141,34.018604146003007
-118.2843171546811,34.018601475204065
-118.28427373452834,34.01859934982685
-118.28423017489068,34.018597771819437
-118.28418648239908,34.018596743050345
-118.28414266370687,34.018596265308304
-118.28409872548883,34.018596340301947
-118.28405467444028,34.018596969659612
-118.28401051727602,34.018598154929037
-118.2839662607294,34.018599897577189
-118.2839219115514,34.01860219899001
-118.28387747650957,34.018605060472218
-118.28383296238714,34.018608483247121
-118.28378837598193,34.018612468456425
-118.28374372410551,34.018617017160075
-118.28369901358208,34.018622130336084
-118.28365425124761,34.018627808880389
-118.28360944394875,34.018634053606711
-118.28356459854191,34.018640865246446
-118.28351972189225,34.018648244448542
-118.28347482087264,34.018656191779399
-118.2834299023628,34.018664707722778
-118.28338497324816,34.018673792679742
-118.28334004041895,34.018683446968559
-118.28329511076917,34.018693670824689
-118.28325019119566,34.01870446440072
-118.28320528859702,34.018715827766343
-118.28316040987264,34.018727760908327
-118.28311556192176,34.018740263730535
-118.28307075164238,34.018753336053919
-118.28302598593039,34.018766977616544
-118.28298127167842,34.018781188073596
-118.28293661577499,34.018795966997473
-118.28289202510342,34.018811313877798
-118.28284750654089,34.018827228121495
-118.28280306695741,34.018843709052881
-118.28275871321489,34.018860755913749
-118.28271445216603,34.018878367863465
-118.2826702906535,34.018896543979096
-118.2826262355088,34.018915283255517
-118.28258229355137,34.018934584605574
-118.28253847158754,34.018954446860214
-118.28249477640962,34.018974868768659
-118.28245121479485,34.018995848998564
-118.28240779350448,34.01901738613622
-118.28236451928271,34.019039478686743
-118.28232139885587,34.019062125074292
-118.28227843893126,34.019085323642273
-118.28223564619633,34.019109072653571
-118.28219302731765,34.019133370290824
-118.28215058893994,34.019158214656635
-118.28210833768517,34.019183603773875
-118.28206628015151,34.019209535585951
-118.28202442291249,34.019236007957062
-118.28198277251595,34.019263018672575
-118.28194133548314,34.019290565439242
-118.28190011830782,34.019318645885619
-118.28185912745523,34.01934725756233
-118.28181836936125,34.019376397942445
